timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/05/04 19:22:06.678, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:06.679, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:07.680, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:07.682, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:07.685, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:07.687, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:07.689, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:08.691, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:08.693, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:08.696, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:08.698, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:08.698, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:09.701, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:09.702, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:09.704, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:09.706, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:09.708, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:10.710, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:10.711, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:10.714, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:10.716, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:10.717, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:11.720, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:11.722, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:11.723, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:11.726, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:11.728, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:12.730, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:12.731, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:12.734, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:12.736, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:12.737, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:13.739, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:13.741, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:13.744, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:13.747, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:13.749, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:14.751, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:14.754, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:14.756, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:14.759, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:14.759, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:15.763, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:15.764, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:15.765, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:15.768, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:15.770, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:16.772, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:16.773, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:16.775, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:16.776, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:16.778, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:17.781, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:17.782, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:17.784, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:17.785, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:17.786, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:18.787, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:18.788, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:18.791, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:18.794, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:18.796, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:19.798, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:19.800, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:19.801, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:19.803, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:19.803, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:20.805, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:20.807, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:20.808, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:20.810, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:20.812, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:21.815, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:21.816, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:21.818, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:21.819, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:21.820, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:22.821, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:22.823, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:22.825, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:22.828, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:22.830, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:23.832, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:23.834, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:23.835, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:23.837, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:23.837, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:24.839, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:24.841, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:24.844, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:24.847, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:24.849, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:25.851, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:25.852, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:25.854, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:25.855, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:25.856, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:26.857, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:26.859, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:26.862, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:26.865, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:26.866, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:27.869, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:27.870, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:27.872, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:27.873, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:27.874, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:28.875, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:28.877, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:28.878, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:28.879, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:28.880, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:29.881, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:29.883, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:29.885, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:29.887, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:29.888, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:30.889, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:30.892, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:30.894, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:30.897, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:30.900, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:31.902, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:31.903, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:31.905, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:31.906, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:31.907, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:32.908, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:32.910, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:32.912, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:32.915, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:32.916, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:33.919, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:33.920, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:33.922, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:33.923, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:33.924, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:34.925, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:34.928, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:34.929, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:34.932, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:34.934, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:35.937, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:35.938, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:35.940, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:35.941, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:35.942, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:36.943, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:36.945, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:36.946, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:36.949, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:36.951, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:37.953, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:37.954, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:37.958, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:37.960, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:37.960, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:38.961, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:38.963, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:38.967, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:38.969, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:38.971, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:39.974, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:39.975, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:39.979, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:39.980, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:39.981, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:40.982, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:40.984, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:40.990, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:40.993, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:40.994, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:41.997, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:41.998, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:42.002, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:42.004, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:42.005, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:43.006, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:43.009, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:43.010, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:43.013, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:43.015, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:44.017, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:44.019, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:44.023, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:44.024, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:44.025, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:45.026, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:45.029, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:45.031, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:45.034, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:45.036, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:46.038, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:46.039, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:46.043, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:46.044, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:46.045, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:47.047, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:47.049, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:47.052, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:47.054, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:47.055, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:48.058, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:48.059, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:48.063, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:48.064, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:48.065, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:49.066, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:49.068, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:49.070, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:49.073, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:49.075, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:50.077, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:50.079, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:50.083, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:50.085, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:50.086, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:51.087, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:51.090, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:51.092, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:51.095, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:51.096, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:52.098, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:52.099, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:52.103, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:52.104, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:52.105, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:53.106, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:53.108, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:53.109, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:53.110, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:53.111, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:54.112, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:54.114, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:54.118, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:54.119, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:54.120, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:55.121, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:55.123, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:55.124, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:55.126, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:55.126, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:56.128, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:56.129, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:56.133, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:56.134, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:56.135, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:57.136, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:57.139, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:57.142, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:57.144, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:57.146, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:58.149, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:58.150, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:58.154, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:58.155, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:58.156, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:59.157, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:59.159, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:59.160, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:59.161, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:59.162, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:23:00.163, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:00.165, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:00.169, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:00.170, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:23:00.171, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:23:01.172, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:01.174, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:01.175, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:01.176, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:23:01.177, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:23:02.178, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:02.180, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:02.183, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:02.185, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:23:02.186, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:23:03.187, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:03.188, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:03.190, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:03.191, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:23:03.192, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:23:04.193, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:04.195, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:04.196, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:04.198, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:23:04.198, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:23:05.200, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:05.201, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:05.203, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:05.204, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:23:05.205, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:23:06.207, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:06.208, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:06.212, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:06.214, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:23:06.215, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:23:07.216, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:07.218, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:07.219, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:07.221, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:23:07.221, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:23:08.223, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:08.224, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:08.229, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:08.230, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:23:08.231, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:23:09.232, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:09.234, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:09.235, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:09.237, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:23:09.237, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:23:10.239, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:10.240, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:10.245, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:10.246, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:23:10.247, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:23:11.248, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:11.250, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:11.252, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:11.253, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:23:11.254, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:23:12.255, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:12.257, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:12.258, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:12.260, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:23:12.260, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:23:13.262, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:13.263, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:13.265, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:13.266, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:23:13.267, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:23:14.268, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:14.270, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:14.271, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:14.273, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:23:14.273, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:23:15.275, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:15.276, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:15.278, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:15.279, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:23:15.280, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:23:16.281, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:16.283, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:16.284, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:23:16.286, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:23:16.286, 0 %, 0 %, 75210 MiB, 81920 MiB
